Number,Name,Types,Species,Legendary,Mythical,Generation,Sprite,Description, Aliases,False
758,Salazzle,Fire|Poison,Toxic Lizard,False,False,7,https://pokeres.bastionbot.org/images/pokemon/758.png,"For some reason, only females have been found. It creates a reverse harem of male Salandit that it lives with.",,False
759,Stufful,Fighting|Normal,Flailing,False,False,7,https://pokeres.bastionbot.org/images/pokemon/759.png,"Despite its adorable appearance, when it gets angry and flails about, its arms and legs could knock a pro wrestler sprawling.",,False
760,Bewear,Fighting|Normal,Strong Arm,False,False,7,https://pokeres.bastionbot.org/images/pokemon/760.png,This Pokémon has the habit of hugging its companions. Many Trainers have left this world after their spines were squashed by its hug.,,False
761,Bounsweet,Grass,Fruit,False,False,7,https://pokeres.bastionbot.org/images/pokemon/761.png,"Although it’s too sugary for human consumption, Bounsweet’s sweat can be watered down into a juice with just the right amount of sweetness.",,False
762,Steenee,Grass,Fruit,False,False,7,https://pokeres.bastionbot.org/images/pokemon/762.png,"The sepals on its head developed to protect its body. These are quite hard, so even if pecked by bird Pokémon, this Pokémon is totally fine.",,False
763,Tsareena,Grass,Fruit,False,False,7,https://pokeres.bastionbot.org/images/pokemon/763.png,"Its long, striking legs aren’t just for show but to be used to kick with skill. In victory, it shows off by kicking the defeated, laughing boisterously.",,False
764,Comfey,Fairy,Posy Picker,False,False,7,https://pokeres.bastionbot.org/images/pokemon/764.png,"It stretches sticky vines out from its head and picks flowers to adorn itself with. When it doesn’t have any flowers, it feels uneasy.",,False
765,Oranguru,Psychic|Normal,Sage,False,False,7,https://pokeres.bastionbot.org/images/pokemon/765.png,"Known for its extreme intelligence, this Pokémon will look down on inexperienced Trainers, so it’s best suited to veteran Trainers.",,False
766,Passimian,Fighting,Teamwork,False,False,7,https://pokeres.bastionbot.org/images/pokemon/766.png,"They battle with hard berries for weapons. Their techniques are passed from the boss to the group, generation upon generation.",,False
767,Wimpod,Water|Bug,Turn Tail,False,False,7,https://pokeres.bastionbot.org/images/pokemon/767.png,"Its habitat varies from beaches to seabeds. A natural scavenger, it will gleefully chow down on anything edible, no matter how rotten.",,False
768,Golisopod,Water|Bug,Hard Scale,False,False,7,https://pokeres.bastionbot.org/images/pokemon/768.png,"It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.",,False
769,Sandygast,Ground|Ghost,Sand Heap,False,False,7,https://pokeres.bastionbot.org/images/pokemon/769.png,It takes control of anyone who puts a hand in its mouth. And so it adds to the accumulation of its sand-mound body.,,False
770,Palossand,Ground|Ghost,Sand Castle,False,False,7,https://pokeres.bastionbot.org/images/pokemon/770.png,"Possessed people controlled by this Pokémon transformed its sand mound into a castle. As it evolved, its power to curse grew ever stronger.",,False
771,Pyukumuku,Water,Sea Cucumber,False,False,7,https://pokeres.bastionbot.org/images/pokemon/771.png,"It lives in shallow seas, such as areas near a beach. It can eject its internal organs, which it uses to engulf its prey or battle enemies.",,False
772,Type: Null,Normal,Synthetic,False,False,7,https://pokeres.bastionbot.org/images/pokemon/772.png,The heavy control mask it wears suppresses its intrinsic capabilities. This Pokémon has some hidden special power.,,False
773,Silvally,Normal,Synthetic,False,False,7,https://pokeres.bastionbot.org/images/pokemon/773.png,"Its trust in its partner is what awakens it. This Pokémon is capable of changing its type, a flexibility that is well displayed in battle.",,False
774,MiniorCore Form,Flying|Rock,Meteor,False,False,7,https://pokeres.bastionbot.org/images/pokemon/774-meteor.png,"Originally making its home in the ozone layer, it hurtles to the ground when the shell enclosing its body grows too heavy.",,False
774,MiniorMeteor Form,Flying|Rock,Meteor,False,False,7,https://pokeres.bastionbot.org/images/pokemon/774-meteor.png,"Originally making its home in the ozone layer, it hurtles to the ground when the shell enclosing its body grows too heavy.",,False
775,Komala,Normal,Drowsing,False,False,7,https://pokeres.bastionbot.org/images/pokemon/775.png,"It is born asleep, and it dies asleep. All its movements are apparently no more than the results of it tossing and turning in its dreams.",,False
776,Turtonator,Fire|Dragon,Blast Turtle,False,False,7,https://pokeres.bastionbot.org/images/pokemon/776.png,The shell on its back is chemically unstable and explodes violently if struck. The hole in its stomach is its weak point.,,False
777,Togedemaru,Electric|Steel,Rogedemaru,False,False,7,https://pokeres.bastionbot.org/images/pokemon/777.png,"The spiny fur on its back is normally at rest. When this Pokémon becomes agitated, its fur stands on end and stabs into its attackers.",,False
778,Mimikyu,Ghost|Fairy,Disguise,False,False,7,https://pokeres.bastionbot.org/images/pokemon/778-disguised.png,Its actual appearance is unknown. A scholar who saw what was under its rag was overwhelmed by terror and died from the shock.,,False
779,Bruxish,Water|Psychic,Gnash Teeth,False,False,7,https://pokeres.bastionbot.org/images/pokemon/779.png,"When it unleashes its psychic power from the protuberance on its head, the grating sound of grinding teeth echoes through the area.",,False
780,Drampa,Dragon|Normal,Placid,False,False,7,https://pokeres.bastionbot.org/images/pokemon/780.png,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.,,False
781,Dhelmise,Grass|Ghost,Sea Creeper,False,False,7,https://pokeres.bastionbot.org/images/pokemon/781.png,The soul of seaweed adrift in the waves became reborn as this Pokémon. It maintains itself with new infusions of seabed detritus and seaweed.,,False
782,Jangmo-o,Dragon,Scaly,False,False,7,https://pokeres.bastionbot.org/images/pokemon/782.png,It expresses its feelings by smacking its scales. Metallic sounds echo through the tall mountains where Jangmo-o lives.,,False
783,Hakamo-o,Dragon|Fighting,Scaly,False,False,7,https://pokeres.bastionbot.org/images/pokemon/783.png,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.,,False
784,Kommo-o,Dragon|Fighting,Scaly,False,False,7,https://pokeres.bastionbot.org/images/pokemon/784.png,"Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities.",,False
785,Tapu Koko,Electric|Fairy,Land Spirit,True,False,7,https://pokeres.bastionbot.org/images/pokemon/785.png,It confuses its enemies by flying too quickly for the eye to follow. It has a hair-trigger temper but forgets what made it angry an instant later.,,False
786,Tapu Lele,Psychic|Fairy,Land Spirit,True,False,7,https://pokeres.bastionbot.org/images/pokemon/786.png,"As it flutters about, it scatters its strangely glowing scales. Touching them is said to restore good health on the spot.",,False
787,Tapu Bulu,Grass|Fairy,Land Spirit,True,False,7,https://pokeres.bastionbot.org/images/pokemon/787.png,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.,,False
788,Tapu Fini,Water|Fairy,Land Spirit,True,False,7,https://pokeres.bastionbot.org/images/pokemon/788.png,The dense fog it creates brings the downfall and destruction of its confused enemies. Ocean currents are the source of its energy.,,False
789,Cosmog,Psychic,Nebula,True,False,7,https://pokeres.bastionbot.org/images/pokemon/789.png,"In ages past, it was called the child of the stars. It’s said to be a Pokémon from another world, but no specific details are known.",,False
790,Cosmoem,Psychic,Protostar,True,False,7,https://pokeres.bastionbot.org/images/pokemon/790.png,There’s something accumulating around the black core within its hard shell. People think this Pokémon may come from another world.,,False
791,Solgaleo,Psychic|Steel,Sunne,True,False,7,https://pokeres.bastionbot.org/images/pokemon/791.png,It is said to live in another world. The intense light it radiates from the surface of its body can make the darkest of nights light up like midday.,,False
792,Lunala,Psychic|Ghost,Moone,True,False,7,https://pokeres.bastionbot.org/images/pokemon/792.png,"Said to live in another world, this Pokémon devours light, drawing the moonless dark veil of night over the brightness of day.",,False
793,Nihilego,Poison|Rock,Parasite,False,False,7,https://pokeres.bastionbot.org/images/pokemon/793.png,"One of the Ultra Beasts. It’s unclear whether or not this Pokémon is sentient, but sometimes it can be observed behaving like a young girl.",,False
794,Buzzwole,Fighting|Bug,Swollen,False,False,7,https://pokeres.bastionbot.org/images/pokemon/794.png,"This Ultra Beast appeared from another world. It shows off its body, but whether that display is a boast or a threat remains unclear.",,False
795,Pheromosa,Fighting|Bug,Lissome,False,False,7,https://pokeres.bastionbot.org/images/pokemon/795.png,"One of the Ultra Beasts. It refuses to touch anything, perhaps because it senses some uncleanness in this world.",,False
796,Xurkitree,Electric,Glowing,False,False,7,https://pokeres.bastionbot.org/images/pokemon/796.png,"One of the mysterious life-forms known as Ultra Beasts. Astonishing electric shocks emanate from its entire body, according to witnesses.",,False
797,Celesteela,Flying|Steel,Launch,False,False,7,https://pokeres.bastionbot.org/images/pokemon/797.png,One kind of Ultra Beast. Witnesses have seen it burn down a forest by expelling gas from its two arms.,,False
798,Kartana,Grass|Steel,Drawn Sword,False,False,7,https://pokeres.bastionbot.org/images/pokemon/798.png,"This Ultra Beast came from the Ultra Wormhole. It seems not to attack enemies on its own, but its sharp body is a dangerous weapon in itself.",,False
799,Guzzlord,Dark|Dragon,Junkivore,False,False,7,https://pokeres.bastionbot.org/images/pokemon/799.png,"A dangerous Ultra Beast, it appears to be eating constantly, but for some reason its droppings have never been found.",,False
800,Necrozma,Psychic,Prism,True,False,7,https://pokeres.bastionbot.org/images/pokemon/800.png,"Reminiscent of the Ultra Beasts, this life-form, apparently asleep underground, is thought to have come from another world in ancient times.",,False
800,NecrozmaDawn Wings Necrozma,Psychic|Ghost,Prism,True,False,7,https://pokeres.bastionbot.org/images/pokemon/800.png,"Reminiscent of the Ultra Beasts, this life-form, apparently asleep underground, is thought to have come from another world in ancient times.",,False
800,NecrozmaDusk Mane Necrozma,Psychic|Steel,Prism,True,False,7,https://pokeres.bastionbot.org/images/pokemon/800.png,"Reminiscent of the Ultra Beasts, this life-form, apparently asleep underground, is thought to have come from another world in ancient times.",,False
800,NecrozmaUltra Necrozma,Dragon|Psychic,Prism,True,False,7,https://pokeres.bastionbot.org/images/pokemon/800.png,"Reminiscent of the Ultra Beasts, this life-form, apparently asleep underground, is thought to have come from another world in ancient times.",,False
801,Magearna,Steel|Fairy,Artificial,False,True,7,https://pokeres.bastionbot.org/images/pokemon/801.png,"This artificial Pokémon, constructed more than 500 years ago, can understand human speech but cannot itself speak.",,False
802,Marshadow,Ghost|Fighting,Gloomdweller,False,True,7,https://pokeres.bastionbot.org/images/pokemon/802.png,"It slips into the shadows of others and mimics their powers and movements. As it improves, it becomes stronger than those it’s imitating.",,False
803,Poipole,Poison,Poison Pin,False,False,7,https://pokeres.bastionbot.org/images/pokemon/803.png,"An Ultra Beast that lives in a different world, it cackles wildly as it sprays its opponents with poison from the needles on its head.",,False
